topology,nodes,k,method,objective,time_sec,gap_pct,status
GARR,54,5,Greedy,482.69180551803777,0.0,55.30197492974291,Heuristic
GARR,54,5,LocalSearch,310.80854299271004,0.004000186920166016,0.0,Heuristic
GARR,54,1,ILP,4908.64849600451,0.18700003623962402,0.0,Optimal
GARR,54,1,Greedy,4908.648496004511,0.0009999275207519531,1.8528413727591804e-14,Heuristic
GARR,54,1,LocalSearch,4908.648496004512,0.0,3.705682745518361e-14,Heuristic
GARR,54,2,ILP,1382.0022821308253,0.15799999237060547,0.0,Optimal
GARR,54,2,Greedy,2995.4329177782074,0.0,116.74587346988541,Heuristic
GARR,54,2,LocalSearch,1382.0022821308253,0.0,0.0,Heuristic
GARR,54,3,ILP,971.2292108400551,0.16199994087219238,0.0,Optimal
GARR,54,3,Greedy,1112.5135972343876,0.0,14.546966340945406,Heuristic
GARR,54,3,LocalSearch,971.2292108400552,0.0019998550415039062,1.1705459066998585e-14,Heuristic
GARR,54,5,ILP,310.80854299271004,0.16300010681152344,0.0,Optimal
GARR,54,5,Greedy,482.69180551803777,0.0,55.30197492974291,Heuristic
GARR,54,5,LocalSearch,310.80854299271004,0.003000020980834961,0.0,Heuristic
GARR,55,1,ILP,4856.352510310736,0.17199993133544922,0.0,Optimal
GARR,55,1,Greedy,4856.352510310736,0.0,0.0,Heuristic
GARR,55,1,LocalSearch,4856.352510310737,0.0,1.8727938300235413e-14,Heuristic
GARR,55,2,ILP,1437.737624516343,0.18900012969970703,4.744405479123237e-14,Optimal
GARR,55,2,Greedy,2938.3527240746935,0.0,104.37336228598463,Heuristic
GARR,55,2,LocalSearch,1437.7376245163423,0.0,0.0,Heuristic
GARR,55,3,ILP,977.1616919649297,0.18400001525878906,0.0,Optimal
GARR,55,3,Greedy,1138.9966118215532,0.0,16.561733967609506,Heuristic
GARR,55,3,LocalSearch,977.1616919649299,0.0,2.3268787275728825e-14,Heuristic
GARR,55,5,ILP,324.85253479553876,0.16499996185302734,0.0,Optimal
GARR,55,5,Greedy,507.4953072467278,0.0,56.22328684187239,Heuristic
GARR,55,5,LocalSearch,324.8525347955389,0.003999948501586914,3.499644470780263e-14,Heuristic
GARR,55,1,ILP,4844.510999116835,0.1659998893737793,0.0,Optimal
GARR,55,1,Greedy,4844.510999116836,0.0,1.8773715281867068e-14,Heuristic
GARR,55,1,LocalSearch,4844.510999116835,0.0,0.0,Heuristic
GARR,55,2,ILP,1433.2286233129216,0.19099998474121094,1.5864438634895225e-14,Optimal
GARR,55,2,Greedy,2942.6151141916944,0.0,105.31372778404412,Heuristic
GARR,55,2,LocalSearch,1433.2286233129214,0.0,0.0,Heuristic
GARR,55,3,ILP,982.8321596467754,0.17600011825561523,0.0,Optimal
GARR,55,3,Greedy,1144.43514255292,0.0,16.44258191187231,Heuristic
GARR,55,3,LocalSearch,982.8321596467754,0.0,0.0,Heuristic
GARR,55,5,ILP,329.7672782811734,0.17100000381469727,1.7237434580256003e-14,Optimal
GARR,55,5,Greedy,514.2720746125924,0.0,55.9500012533392,Heuristic
GARR,55,5,LocalSearch,329.76727828117333,0.0019998550415039062,0.0,Heuristic
GARR,55,1,ILP,4864.9225794884,0.1699998378753662,1.8694947081122344e-14,Optimal
GARR,55,1,Greedy,4864.9225794884,0.0,1.8694947081122344e-14,Heuristic
GARR,55,1,LocalSearch,4864.922579488399,0.0,0.0,Heuristic
GARR,55,2,ILP,1431.462432482522,0.15799999237060547,1.5884012760915282e-14,Optimal
GARR,55,2,Greedy,2951.8180506224235,0.0,106.20995589127801,Heuristic
GARR,55,2,LocalSearch,1431.4624324825218,0.0,0.0,Heuristic
GARR,55,3,ILP,969.3732064720979,0.17400002479553223,0.0,Optimal
GARR,55,3,Greedy,1148.3119021732018,0.0,18.459216172512857,Heuristic
GARR,55,3,LocalSearch,969.3732064720981,0.0,2.3455741702489145e-14,Heuristic
GARR,55,5,ILP,330.07552489870994,0.1700000762939453,0.0,Optimal
GARR,55,5,Greedy,512.6878000183151,0.0,55.32439134214609,Heuristic
GARR,55,5,LocalSearch,330.07552489871,0.003999948501586914,1.7221337110120938e-14,Heuristic
GARR,55,1,ILP,4864.9225794884,0.18499994277954102,1.8694947081122344e-14,Optimal
GARR,55,1,Greedy,4864.9225794884,0.0,1.8694947081122344e-14,Heuristic
GARR,55,1,LocalSearch,4864.922579488399,0.0,0.0,Heuristic
GARR,55,2,ILP,1431.462432482522,0.17199993133544922,1.5884012760915282e-14,Optimal
GARR,55,2,Greedy,2951.8180506224235,0.0,106.20995589127801,Heuristic
GARR,55,2,LocalSearch,1431.4624324825218,0.0,0.0,Heuristic
GARR,55,3,ILP,969.3732064720979,0.1549999713897705,0.0,Optimal
GARR,55,3,Greedy,1148.3119021732018,0.0,18.459216172512857,Heuristic
GARR,55,3,LocalSearch,969.3732064720981,0.010999917984008789,2.3455741702489145e-14,Heuristic
GARR,55,5,ILP,330.07552489870994,0.16100001335144043,0.0,Optimal
GARR,55,5,Greedy,512.6878000183151,0.0,55.32439134214609,Heuristic
GARR,55,5,LocalSearch,330.07552489871,0.002000093460083008,1.7221337110120938e-14,Heuristic
Hibernia Atlantic ,55,1,ILP,53493.4743349765,0.1640000343322754,0.0,Optimal
Hibernia Atlantic ,55,1,Greedy,53493.474334976505,0.0,1.3601579827515653e-14,Heuristic
Hibernia Atlantic ,55,1,LocalSearch,53493.474334976505,0.0,1.3601579827515653e-14,Heuristic
Hibernia Atlantic ,55,2,ILP,5959.489721836228,0.16100001335144043,0.0,Optimal
Hibernia Atlantic ,55,2,Greedy,11460.160721206168,0.0,92.30104012454078,Heuristic
Hibernia Atlantic ,55,2,LocalSearch,5959.489721836228,0.0,0.0,Heuristic
Hibernia Atlantic ,55,3,ILP,1563.349586709982,0.14899992942810059,0.0,Optimal
Hibernia Atlantic ,55,3,Greedy,3327.317889838586,0.0,112.83262029964885,Heuristic
Hibernia Atlantic ,55,3,LocalSearch,1563.3495867099825,0.0010001659393310547,2.908801427091333e-14,Heuristic
Hibernia Atlantic ,55,5,ILP,764.5345293182398,0.13499999046325684,0.0,Optimal
Hibernia Atlantic ,55,5,Greedy,1070.490964737944,0.0,40.01865497069642,Heuristic
Hibernia Atlantic ,55,5,LocalSearch,764.53452931824,0.003000020980834961,1.487007235932094e-14,Heuristic
GARR,56,1,ILP,4849.27063842249,0.1640000343322754,0.0,Optimal
GARR,56,1,Greedy,4849.27063842249,0.0,0.0,Heuristic
GARR,56,1,LocalSearch,4849.27063842249,0.0,0.0,Heuristic
GARR,56,2,ILP,1422.9426552836196,0.16499996185302734,0.0,Optimal
GARR,56,2,Greedy,2920.0929950216546,0.0,105.2150860878947,Heuristic
GARR,56,2,LocalSearch,1422.9426552836196,0.0009999275207519531,0.0,Heuristic
GARR,56,3,ILP,992.1140269586576,0.15400004386901855,1.145904952781738e-14,Optimal
GARR,56,3,Greedy,1165.0454523393591,0.0,17.43059977801401,Heuristic
GARR,56,3,LocalSearch,992.1140269586575,0.0,0.0,Heuristic
GARR,56,5,ILP,333.8964806588651,0.16200017929077148,3.404852830352755e-14,Optimal
GARR,56,5,Greedy,535.9436788237393,0.0,60.51192805811625,Heuristic
GARR,56,5,LocalSearch,333.89648065886496,0.003000020980834961,0.0,Heuristic
GARR,56,1,ILP,4849.27063842249,0.17200016975402832,0.0,Optimal
GARR,56,1,Greedy,4849.27063842249,0.0,0.0,Heuristic
GARR,56,1,LocalSearch,4849.27063842249,0.0,0.0,Heuristic
GARR,56,2,ILP,1422.9426552836196,0.1770000457763672,0.0,Optimal
GARR,56,2,Greedy,2920.0929950216546,0.0,105.2150860878947,Heuristic
GARR,56,2,LocalSearch,1422.9426552836196,0.0009999275207519531,0.0,Heuristic
GARR,56,3,ILP,992.1140269586576,0.21300005912780762,1.145904952781738e-14,Optimal
GARR,56,3,Greedy,1165.0454523393591,0.0,17.43059977801401,Heuristic
GARR,56,3,LocalSearch,992.1140269586575,0.0009999275207519531,0.0,Heuristic
GARR,56,5,ILP,333.8964806588651,0.21500015258789062,3.404852830352755e-14,Optimal
GARR,56,5,Greedy,535.9436788237393,0.0,60.51192805811625,Heuristic
GARR,56,5,LocalSearch,333.89648065886496,0.004000186920166016,0.0,Heuristic
GARR,56,1,ILP,4849.27063842249,0.26399993896484375,0.0,Optimal
GARR,56,1,Greedy,4849.27063842249,0.0,0.0,Heuristic
GARR,56,1,LocalSearch,4849.27063842249,0.0,0.0,Heuristic
GARR,56,2,ILP,1422.9426552836196,0.2670001983642578,0.0,Optimal
GARR,56,2,Greedy,2920.0929950216546,0.0,105.2150860878947,Heuristic
GARR,56,2,LocalSearch,1422.9426552836196,0.0,0.0,Heuristic
GARR,56,3,ILP,992.1140269586576,0.2539999485015869,1.145904952781738e-14,Optimal
GARR,56,3,Greedy,1165.0454523393591,0.0,17.43059977801401,Heuristic
GARR,56,3,LocalSearch,992.1140269586575,0.0010001659393310547,0.0,Heuristic
GARR,56,5,ILP,333.8964806588651,0.27499985694885254,3.404852830352755e-14,Optimal
GARR,56,5,Greedy,535.9436788237393,0.0,60.51192805811625,Heuristic
GARR,56,5,LocalSearch,333.89648065886496,0.004999876022338867,0.0,Heuristic
GARR,57,1,ILP,5081.026118384227,0.2929999828338623,0.0,Optimal
GARR,57,1,Greedy,5081.026118384228,0.0,1.7899823393589418e-14,Heuristic
GARR,57,1,LocalSearch,5081.026118384229,0.0,5.369947018076826e-14,Heuristic
GARR,57,2,ILP,1459.4924359401332,0.28099989891052246,0.0,Optimal
GARR,57,2,Greedy,3072.5014023076014,0.0,110.51848756779937,Heuristic
GARR,57,2,LocalSearch,1459.4924359401336,0.002000093460083008,3.115791077009168e-14,Heuristic
GARR,57,3,ILP,996.7484560686322,0.2539999485015869,2.2811540269652152e-14,Optimal
GARR,57,3,Greedy,1149.4059898551252,0.0,15.31555257066602,Heuristic
GARR,57,3,LocalSearch,996.748456068632,0.0009999275207519531,0.0,Heuristic
GARR,57,5,ILP,329.2500380197605,0.23000001907348633,1.726451398538532e-14,Optimal
GARR,57,5,Greedy,491.1948038363806,0.0,49.185952047453,Heuristic
GARR,57,5,LocalSearch,329.25003801976044,0.003000020980834961,0.0,Heuristic
DFN,58,1,ILP,3350.838700220594,0.21500015258789062,0.0,Optimal
DFN,58,1,Greedy,3350.8387002205945,0.0,1.3571150137920006e-14,Heuristic
DFN,58,1,LocalSearch,3350.8387002205945,0.0,1.3571150137920006e-14,Heuristic
DFN,58,2,ILP,1160.0137137396582,0.2590000629425049,0.0,Optimal
DFN,58,2,Greedy,1454.0962124280095,0.0,25.351639830212573,Heuristic
DFN,58,2,LocalSearch,1160.0137137396587,0.0010001659393310547,3.920189438282132e-14,Heuristic
DFN,58,3,ILP,541.7893495441812,0.23000001907348633,0.0,Optimal
DFN,58,3,Greedy,541.7893495441812,0.0,0.0,Heuristic
DFN,58,3,LocalSearch,541.7893495441812,0.0,0.0,Heuristic
DFN,58,5,ILP,174.9289739312851,0.22300004959106445,0.0,Optimal
DFN,58,5,Greedy,174.9289739312851,0.0,0.0,Heuristic
DFN,58,5,LocalSearch,174.92897393128516,0.003000020980834961,3.2495142218771044e-14,Heuristic
GARR,58,1,ILP,5166.409099371014,0.2650001049041748,1.760400085010022e-14,Optimal
GARR,58,1,Greedy,5166.409099371014,0.0,1.760400085010022e-14,Heuristic
GARR,58,1,LocalSearch,5166.409099371013,0.0,0.0,Heuristic
GARR,58,2,ILP,1473.1801201439407,0.24600005149841309,0.0,Optimal
GARR,58,2,Greedy,3162.8989111954384,0.0,114.69872339075548,Heuristic
GARR,58,2,LocalSearch,1473.1801201439412,0.0010001659393310547,3.086841484407432e-14,Heuristic
GARR,58,3,ILP,991.4211564918182,0.23599982261657715,0.0,Optimal
GARR,58,3,Greedy,1173.5560999168094,0.0,18.371097109676647,Heuristic
GARR,58,3,LocalSearch,991.4211564918184,0.0009999275207519531,1.1467057867102741e-14,Heuristic
GARR,58,5,ILP,331.86082761921557,0.23000001907348633,0.0,Optimal
GARR,58,5,Greedy,487.0626421496135,0.0,46.76713899733895,Heuristic
GARR,58,5,LocalSearch,331.86082761921557,0.005000114440917969,0.0,Heuristic
GARR,59,1,ILP,5002.777430220763,0.2799999713897705,1.81797954128212e-14,Optimal
GARR,59,1,Greedy,5002.777430220762,0.0,0.0,Heuristic
GARR,59,1,LocalSearch,5002.777430220763,0.0,1.81797954128212e-14,Heuristic
GARR,59,2,ILP,1450.2540304515405,0.3080000877380371,1.5678196417246893e-14,Optimal
GARR,59,2,Greedy,3046.5169867402556,0.0,110.06781727693009,Heuristic
GARR,59,2,LocalSearch,1450.2540304515403,0.0010001659393310547,0.0,Heuristic
GARR,59,3,ILP,964.446009393023,0.2739999294281006,0.0,Optimal
GARR,59,3,Greedy,1207.8850739871239,0.0,25.241336707620363,Heuristic
GARR,59,3,LocalSearch,964.4460093930231,0.0010001659393310547,1.1787786627181462e-14,Heuristic
GARR,59,5,ILP,336.78060739514115,0.24699997901916504,0.0,Optimal
GARR,59,5,Greedy,500.24343533770434,0.0,48.53688851234061,Heuristic
GARR,59,5,LocalSearch,336.78060739514115,0.00800013542175293,0.0,Heuristic
GARR,59,1,ILP,5065.9751187393995,0.27699995040893555,0.0,Optimal
GARR,59,1,Greedy,5065.9751187394,0.0,1.7953003724961917e-14,Heuristic
GARR,59,1,LocalSearch,5065.9751187393995,0.0,0.0,Heuristic
GARR,59,2,ILP,1469.1785860170237,0.28999996185302734,3.095248972552034e-14,Optimal
GARR,59,2,Greedy,3113.870090858284,0.0,111.94632977193449,Heuristic
GARR,59,2,LocalSearch,1469.1785860170232,0.0009999275207519531,0.0,Heuristic
GARR,59,3,ILP,960.4941532929207,0.26200008392333984,4.7345145134660764e-14,Optimal
GARR,59,3,Greedy,1228.631527494662,0.0,27.916606601140675,Heuristic
GARR,59,3,LocalSearch,960.4941532929203,0.002000093460083008,0.0,Heuristic
GARR,59,5,ILP,339.9039399101047,0.2329998016357422,0.0,Optimal
GARR,59,5,Greedy,511.8674404882205,0.0,50.59179385316787,Heuristic
GARR,59,5,LocalSearch,339.9039399101048,0.007999897003173828,1.6723377456537145e-14,Heuristic
GARR,59,1,ILP,5065.9751187393995,0.26999998092651367,0.0,Optimal
GARR,59,1,Greedy,5065.9751187394,0.0,1.7953003724961917e-14,Heuristic
GARR,59,1,LocalSearch,5065.9751187393995,0.0,0.0,Heuristic
GARR,59,2,ILP,1469.1785860170237,0.3190000057220459,3.095248972552034e-14,Optimal
GARR,59,2,Greedy,3113.870090858284,0.0,111.94632977193449,Heuristic
GARR,59,2,LocalSearch,1469.1785860170232,0.0019998550415039062,0.0,Heuristic
GARR,59,3,ILP,960.4941532929207,0.32200002670288086,4.7345145134660764e-14,Optimal
GARR,59,3,Greedy,1228.631527494662,0.0009999275207519531,27.916606601140675,Heuristic
GARR,59,3,LocalSearch,960.4941532929203,0.0009999275207519531,0.0,Heuristic
GARR,59,5,ILP,339.9039399101047,0.36299991607666016,0.0,Optimal
GARR,59,5,Greedy,511.8674404882205,0.0010001659393310547,50.59179385316787,Heuristic
GARR,59,5,LocalSearch,339.9039399101048,0.004999876022338867,1.6723377456537145e-14,Heuristic
GARR,59,1,ILP,5065.9751187393995,0.2850000858306885,0.0,Optimal
GARR,59,1,Greedy,5065.9751187394,0.0,1.7953003724961917e-14,Heuristic
GARR,59,1,LocalSearch,5065.9751187393995,0.0009999275207519531,0.0,Heuristic
GARR,59,2,ILP,1469.1785860170237,0.21899986267089844,3.095248972552034e-14,Optimal
GARR,59,2,Greedy,3113.870090858284,0.0,111.94632977193449,Heuristic
GARR,59,2,LocalSearch,1469.1785860170232,0.0,0.0,Heuristic
GARR,59,3,ILP,960.4941532929207,0.23000001907348633,4.7345145134660764e-14,Optimal
GARR,59,3,Greedy,1228.631527494662,0.0,27.916606601140675,Heuristic
GARR,59,3,LocalSearch,960.4941532929203,0.002000093460083008,0.0,Heuristic
GARR,59,5,ILP,339.9039399101047,0.20099997520446777,0.0,Optimal
GARR,59,5,Greedy,511.8674404882205,0.0,50.59179385316787,Heuristic
GARR,59,5,LocalSearch,339.9039399101048,0.004000186920166016,1.6723377456537145e-14,Heuristic
GARR,59,1,ILP,5065.3107629896995,0.21599984169006348,1.795535840403437e-14,Optimal
GARR,59,1,Greedy,5065.3107629896995,0.0,1.795535840403437e-14,Heuristic
GARR,59,1,LocalSearch,5065.310762989699,0.0009999275207519531,0.0,Heuristic
GARR,59,2,ILP,1464.9214248767519,0.1959998607635498,0.0,Optimal
GARR,59,2,Greedy,3113.211783495682,0.0,112.51732213266017,Heuristic
GARR,59,2,LocalSearch,1464.921424876752,0.0009999275207519531,1.5521219881288968e-14,Heuristic
GARR,59,3,ILP,960.5717330270918,0.23799991607666016,1.183533033637683e-14,Optimal
GARR,59,3,Greedy,1228.6022523901236,0.0,27.90322785351757,Heuristic
GARR,59,3,LocalSearch,960.5717330270917,0.0009999275207519531,0.0,Heuristic
GARR,59,5,ILP,339.959342224921,0.2669999599456787,0.0,Optimal
GARR,59,5,Greedy,511.95308473852054,0.0,50.5924447870612,Heuristic
GARR,59,5,LocalSearch,339.959342224921,0.00800013542175293,0.0,Heuristic
GARR,59,1,ILP,5065.3107629896995,0.3020000457763672,1.795535840403437e-14,Optimal
GARR,59,1,Greedy,5065.3107629896995,0.0,1.795535840403437e-14,Heuristic
GARR,59,1,LocalSearch,5065.310762989699,0.0,0.0,Heuristic
GARR,59,2,ILP,1464.9214248767519,0.25800013542175293,0.0,Optimal
GARR,59,2,Greedy,3113.211783495682,0.0,112.51732213266017,Heuristic
GARR,59,2,LocalSearch,1464.921424876752,0.0,1.5521219881288968e-14,Heuristic
GARR,59,3,ILP,960.5717330270918,0.2990000247955322,1.183533033637683e-14,Optimal
GARR,59,3,Greedy,1228.6022523901236,0.0,27.90322785351757,Heuristic
GARR,59,3,LocalSearch,960.5717330270917,0.0009999275207519531,0.0,Heuristic
GARR,59,5,ILP,339.959342224921,0.2739999294281006,0.0,Optimal
GARR,59,5,Greedy,511.95308473852054,0.0,50.5924447870612,Heuristic
GARR,59,5,LocalSearch,339.959342224921,0.006000041961669922,0.0,Heuristic
GARR,60,1,ILP,5497.57396807663,0.3210000991821289,0.0,Optimal
GARR,60,1,Greedy,5497.57396807663,0.0,0.0,Heuristic
GARR,60,1,LocalSearch,5497.573968076631,0.0009999275207519531,1.654356461694179e-14,Heuristic
GARR,60,2,ILP,1388.180567212188,0.2709999084472656,0.0,Optimal
GARR,60,2,Greedy,1734.9478104822606,0.0,24.9799810961529,Heuristic
GARR,60,2,LocalSearch,1388.1805672121886,0.0,4.913777374794728e-14,Heuristic
GARR,60,3,ILP,937.2069144449754,0.31999993324279785,0.0,Optimal
GARR,60,3,Greedy,1115.456766830038,0.0,19.019263477225227,Heuristic
GARR,60,3,LocalSearch,937.2069144449755,0.0009999275207519531,1.2130388281326614e-14,Heuristic
GARR,60,5,ILP,319.46936027947385,0.30500006675720215,0.0,Optimal
GARR,60,5,Greedy,378.4162097337858,0.0,18.45148761769983,Heuristic
GARR,60,5,LocalSearch,319.4693602794739,0.009999990463256836,1.7793073742997146e-14,Heuristic
GARR,61,1,ILP,5715.892050060179,0.312999963760376,1.591168436715583e-14,Optimal
GARR,61,1,Greedy,5715.892050060178,0.0,0.0,Heuristic
GARR,61,1,LocalSearch,5715.892050060178,0.0,0.0,Heuristic
GARR,61,2,ILP,1443.0385027059872,0.24600005149841309,0.0,Optimal
GARR,61,2,Greedy,1771.3399555411663,0.0,22.750706389299243,Heuristic
GARR,61,2,LocalSearch,1443.0385027059879,0.0,4.7269773124596617e-14,Heuristic
GARR,61,3,ILP,1023.2992841247367,0.9780001640319824,2.221966525049538e-14,Optimal
GARR,61,3,Greedy,1165.8637503587474,0.0,13.931844617281378,Heuristic
GARR,61,3,LocalSearch,1023.2992841247365,0.0019998550415039062,0.0,Heuristic
GARR,61,5,ILP,318.5341078600472,0.2720000743865967,3.569063246802007e-14,Optimal
GARR,61,5,Greedy,399.40796933306353,0.0,25.389388287595768,Heuristic
GARR,61,5,LocalSearch,318.5341078600471,0.004000186920166016,0.0,Heuristic
GARR,61,1,ILP,5715.892050060179,0.2690000534057617,1.591168436715583e-14,Optimal
GARR,61,1,Greedy,5715.892050060178,0.0,0.0,Heuristic
GARR,61,1,LocalSearch,5715.892050060178,0.0,0.0,Heuristic
GARR,61,2,ILP,1443.0385027059872,0.21200013160705566,0.0,Optimal
GARR,61,2,Greedy,1771.3399555411663,0.0,22.750706389299243,Heuristic
GARR,61,2,LocalSearch,1443.0385027059879,0.0,4.7269773124596617e-14,Heuristic
GARR,61,3,ILP,1023.2992841247367,1.000999927520752,2.221966525049538e-14,Optimal
GARR,61,3,Greedy,1165.8637503587474,0.0,13.931844617281378,Heuristic
GARR,61,3,LocalSearch,1023.2992841247365,0.0019998550415039062,0.0,Heuristic
GARR,61,5,ILP,318.5341078600472,0.22500014305114746,3.569063246802007e-14,Optimal
GARR,61,5,Greedy,399.40796933306353,0.0,25.389388287595768,Heuristic
GARR,61,5,LocalSearch,318.5341078600471,0.00599980354309082,0.0,Heuristic
FORTHNET,62,1,ILP,3575.6592866431993,0.27899980545043945,0.0,Optimal
FORTHNET,62,1,Greedy,3575.6592866431997,0.0,1.2717860244267774e-14,Heuristic
FORTHNET,62,1,LocalSearch,3575.6592866431997,0.0,1.2717860244267774e-14,Heuristic
FORTHNET,62,2,ILP,1481.9275443910508,0.2389998435974121,0.0,Optimal
FORTHNET,62,2,Greedy,1481.927544391051,0.0,1.5343103399610792e-14,Heuristic
FORTHNET,62,2,LocalSearch,1481.9275443910508,0.0009999275207519531,0.0,Heuristic
FORTHNET,62,3,ILP,908.3374661285263,0.2539999485015869,3.754777556611206e-14,Optimal
FORTHNET,62,3,Greedy,908.337466128526,0.0,0.0,Heuristic
FORTHNET,62,3,LocalSearch,908.3374661285262,0.0010001659393310547,2.503185037740804e-14,Heuristic
FORTHNET,62,5,ILP,195.9769495509289,0.2109999656677246,1.4502577724334874e-14,Optimal
FORTHNET,62,5,Greedy,195.97694955092888,0.0,0.0,Heuristic
FORTHNET,62,5,LocalSearch,195.97694955092888,0.003999948501586914,0.0,Heuristic
US Signal,63,1,ILP,0.0,0.29600000381469727,0.0,Optimal
US Signal,63,1,Greedy,0.0,0.0,0.0,Heuristic
US Signal,63,1,LocalSearch,0.0,0.0,0.0,Heuristic
US Signal,63,2,ILP,0.0,0.21900010108947754,0.0,Optimal
US Signal,63,2,Greedy,0.0,0.0,0.0,Heuristic
US Signal,63,2,LocalSearch,0.0,0.0,0.0,Heuristic
US Signal,63,3,ILP,0.0,0.2350001335144043,0.0,Optimal
US Signal,63,3,Greedy,0.0,0.0,0.0,Heuristic
US Signal,63,3,LocalSearch,0.0,0.0009999275207519531,0.0,Heuristic
US Signal,63,5,ILP,0.0,0.21000003814697266,0.0,Optimal
US Signal,63,5,Greedy,0.0,0.0010001659393310547,0.0,Heuristic
US Signal,63,5,LocalSearch,0.0,0.0019998550415039062,0.0,Heuristic
ASNET-AM,65,1,ILP,207.63830558005395,0.3209998607635498,0.0,Optimal
ASNET-AM,65,1,Greedy,207.63830558005398,0.0,1.3688085804305581e-14,Heuristic
ASNET-AM,65,1,LocalSearch,207.638305580054,0.0010001659393310547,2.7376171608611162e-14,Heuristic
ASNET-AM,65,2,ILP,92.77516319427484,0.25799989700317383,0.0,Optimal
ASNET-AM,65,2,Greedy,92.77516319427484,0.0,0.0,Heuristic
ASNET-AM,65,2,LocalSearch,92.77516319427484,0.0010001659393310547,0.0,Heuristic
ASNET-AM,65,3,ILP,72.51500455465789,0.24699997901916504,1.959712310917754e-14,Optimal
ASNET-AM,65,3,Greedy,74.21142545637683,0.0,2.3394067367675357,Heuristic
ASNET-AM,65,3,LocalSearch,72.51500455465788,0.002000093460083008,0.0,Heuristic
ASNET-AM,65,5,ILP,42.809389356561645,0.252000093460083,1.6597824599691265e-14,Optimal
ASNET-AM,65,5,Greedy,43.695184629756255,0.0,2.0691611968972086,Heuristic
ASNET-AM,65,5,LocalSearch,42.80938935656164,0.004999876022338867,0.0,Heuristic
Internode,66,1,ILP,72010.28136980551,0.35199999809265137,2.0208107719557654e-14,Optimal
Internode,66,1,Greedy,72010.28136980551,0.0,2.0208107719557654e-14,Heuristic
Internode,66,1,LocalSearch,72010.2813698055,0.0,0.0,Heuristic
Internode,66,2,ILP,25819.143818948363,0.2609999179840088,0.0,Optimal
Internode,66,2,Greedy,25819.143818948363,0.0,0.0,Heuristic
Internode,66,2,LocalSearch,25819.143818948367,0.0010001659393310547,1.4090237974590944e-14,Heuristic
Internode,66,3,ILP,18461.716060617877,0.25099992752075195,0.0,Optimal
Internode,66,3,Greedy,19473.513373541195,0.0,5.480516056043465,Heuristic
Internode,66,3,LocalSearch,18461.716060617877,0.0009999275207519531,0.0,Heuristic
Internode,66,5,ILP,10046.446260102932,0.24399995803833008,0.0,Optimal
Internode,66,5,Greedy,11628.514404781617,0.0,15.747540012845064,Heuristic
Internode,66,5,LocalSearch,10046.446260102934,0.005000114440917969,1.810579936877321e-14,Heuristic
GlobeNet,67,1,ILP,89230.00969808537,0.30099987983703613,1.630831967586248e-14,Optimal
GlobeNet,67,1,Greedy,89230.00969808536,0.0,0.0,Heuristic
GlobeNet,67,1,LocalSearch,89230.00969808536,0.0,0.0,Heuristic
GlobeNet,67,2,ILP,16529.346904567003,0.30299997329711914,2.2009210818163376e-14,Optimal
GlobeNet,67,2,Greedy,40116.667047170806,0.0,142.699649773136,Heuristic
GlobeNet,67,2,LocalSearch,16529.346904567,0.0,0.0,Heuristic
GlobeNet,67,3,ILP,10123.901445174371,0.2609999179840088,0.0,Optimal
GlobeNet,67,3,Greedy,10123.901445174371,0.0,0.0,Heuristic
GlobeNet,67,3,LocalSearch,10123.901445174371,0.002000093460083008,0.0,Heuristic
GlobeNet,67,5,ILP,4270.250288917304,0.2869999408721924,0.0,Optimal
GlobeNet,67,5,Greedy,5194.065072943119,0.0,21.633738575544783,Heuristic
GlobeNet,67,5,LocalSearch,4270.250288917305,0.003999948501586914,2.129839330807762e-14,Heuristic
Missouri Network Alliance ,67,1,ILP,2296.8274756059677,0.3380000591278076,1.9798933777840194e-14,Optimal
Missouri Network Alliance ,67,1,Greedy,2296.8274756059673,0.0,0.0,Heuristic
Missouri Network Alliance ,67,1,LocalSearch,2296.8274756059673,0.0,0.0,Heuristic
Missouri Network Alliance ,67,2,ILP,1200.3565627204632,0.3039999008178711,1.8942177891535587e-14,Optimal
Missouri Network Alliance ,67,2,Greedy,1251.8484353901881,0.0,4.2897147621724185,Heuristic
Missouri Network Alliance ,67,2,LocalSearch,1200.356562720463,0.0010001659393310547,0.0,Heuristic
Missouri Network Alliance ,67,3,ILP,732.6360540436716,0.30299997329711914,3.1035010383160674e-14,Optimal
Missouri Network Alliance ,67,3,Greedy,757.5552055353894,0.0,3.401300189115813,Heuristic
Missouri Network Alliance ,67,3,LocalSearch,732.6360540436714,0.002000093460083008,0.0,Heuristic
Missouri Network Alliance ,67,5,ILP,311.1872742229582,0.26399993896484375,0.0,Optimal
Missouri Network Alliance ,67,5,Greedy,357.1615722238686,0.0009999275207519531,14.7738361460022,Heuristic
Missouri Network Alliance ,67,5,LocalSearch,311.1872742229583,0.005000114440917969,3.6533254133060127e-14,Heuristic
ESnet,68,1,ILP,49208.84699323136,0.375,0.0,Optimal
ESnet,68,1,Greedy,49208.84699323136,0.0,0.0,Heuristic
ESnet,68,1,LocalSearch,49208.84699323137,0.0,1.478587298577475e-14,Heuristic
ESnet,68,2,ILP,7598.071380518671,0.32200002670288086,0.0,Optimal
ESnet,68,2,Greedy,9794.175718699891,0.0,28.903444416329066,Heuristic
